"","NOM_REG","NOM_PROV","NOM_COM","Pregunta","Id_resp","Alternativa","Valor","codigo"
"296","Región de Los Lagos","Chiloe","PUQUELDON","P2",4,"Blancos",0,"P2_4"
"297","Región de Los Lagos","Chiloe","PUQUELDON","P3",1,"Sí",0,"P3_1"
"298","Región de Los Lagos","Chiloe","PUQUELDON","P3",2,"No",0,"P3_2"
"299","Región de Los Lagos","Chiloe","PUQUELDON","P3",3,"Nulos",0,"P3_3"
"300","Región de Los Lagos","Chiloe","PUQUELDON","P3",4,"Blancos",0,"P3_4"
"301","Región de Los Lagos","Chiloe","PUQUELDON","P4",1,"De acuerdo",0,"P4_1"
"302","Región de Los Lagos","Chiloe","PUQUELDON","P4",2,"En desacuerdo",0,"P4_2"
"303","Región de Los Lagos","Chiloe","PUQUELDON","P4",3,"Nulos",0,"P4_3"
"304","Región de Los Lagos","Chiloe","PUQUELDON","P4",4,"Blancos",0,"P4_4"
"305","Región de Los Lagos","Chiloe","PUQUELDON","P5",1,"De acuerdo",0,"P5_1"
"306","Región de Los Lagos","Chiloe","PUQUELDON","P5",2,"En desacuerdo",0,"P5_2"
"307","Región de Los Lagos","Chiloe","PUQUELDON","P5",3,"Nulos",0,"P5_3"
"308","Región de Los Lagos","Chiloe","PUQUELDON","P5",4,"Blancos",0,"P5_4"
"309","Región de Los Lagos","Chiloe","PUQUELDON","P6",1,"De acuerdo",0,"P6_1"
"310","Región de Los Lagos","Chiloe","PUQUELDON","P6",2,"En desacuerdo",0,"P6_2"
"311","Región de Los Lagos","Chiloe","PUQUELDON","P6",3,"Nulos",0,"P6_3"
"312","Región de Los Lagos","Chiloe","PUQUELDON","P6",4,"Blancos",0,"P6_4"
"313","Región de Los Lagos","Chiloe","QUEILEN","P1",1,"De acuerdo",902,"P1_1"
"314","Región de Los Lagos","Chiloe","QUEILEN","P1",2,"En desacuerdo",41,"P1_2"
"315","Región de Los Lagos","Chiloe","QUEILEN","P1",3,"Nulos",1,"P1_3"
"316","Región de Los Lagos","Chiloe","QUEILEN","P1",4,"Blancos",0,"P1_4"
"317","Región de Los Lagos","Chiloe","QUEILEN","P2",1,"Convención mixta constitucional",201,"P2_1"
"318","Región de Los Lagos","Chiloe","QUEILEN","P2",2,"Convención constitucional",742,"P2_2"
"319","Región de Los Lagos","Chiloe","QUEILEN","P2",3,"Nulos",1,"P2_3"
"320","Región de Los Lagos","Chiloe","QUEILEN","P2",4,"Blancos",0,"P2_4"
"321","Región de Los Lagos","Chiloe","QUEILEN","P3",1,"Sí",747,"P3_1"
"322","Región de Los Lagos","Chiloe","QUEILEN","P3",2,"No",196,"P3_2"
"323","Región de Los Lagos","Chiloe","QUEILEN","P3",3,"Nulos",1,"P3_3"
"324","Región de Los Lagos","Chiloe","QUEILEN","P3",4,"Blancos",0,"P3_4"
"325","Región de Los Lagos","Chiloe","QUEILEN","P4",1,"De acuerdo",831,"P4_1"
"326","Región de Los Lagos","Chiloe","QUEILEN","P4",2,"En desacuerdo",112,"P4_2"
"327","Región de Los Lagos","Chiloe","QUEILEN","P4",3,"Nulos",1,"P4_3"
"328","Región de Los Lagos","Chiloe","QUEILEN","P4",4,"Blancos",0,"P4_4"
"329","Región de Los Lagos","Chiloe","QUEILEN","P5",1,"De acuerdo",803,"P5_1"
"330","Región de Los Lagos","Chiloe","QUEILEN","P5",2,"En desacuerdo",140,"P5_2"
"331","Región de Los Lagos","Chiloe","QUEILEN","P5",3,"Nulos",1,"P5_3"
"332","Región de Los Lagos","Chiloe","QUEILEN","P5",4,"Blancos",0,"P5_4"
"333","Región de Los Lagos","Chiloe","QUEILEN","P6",1,"De acuerdo",842,"P6_1"
"334","Región de Los Lagos","Chiloe","QUEILEN","P6",2,"En desacuerdo",101,"P6_2"
"335","Región de Los Lagos","Chiloe","QUEILEN","P6",3,"Nulos",1,"P6_3"
"336","Región de Los Lagos","Chiloe","QUEILEN","P6",4,"Blancos",0,"P6_4"
"337","Región de Los Lagos","Chiloe","QUELLON","P1",1,"De acuerdo",0,"P1_1"
"338","Región de Los Lagos","Chiloe","QUELLON","P1",2,"En desacuerdo",0,"P1_2"
"339","Región de Los Lagos","Chiloe","QUELLON","P1",3,"Nulos",0,"P1_3"
"340","Región de Los Lagos","Chiloe","QUELLON","P1",4,"Blancos",0,"P1_4"
"341","Región de Los Lagos","Chiloe","QUELLON","P2",1,"Convención mixta constitucional",0,"P2_1"
"342","Región de Los Lagos","Chiloe","QUELLON","P2",2,"Convención constitucional",0,"P2_2"
"343","Región de Los Lagos","Chiloe","QUELLON","P2",3,"Nulos",0,"P2_3"
"344","Región de Los Lagos","Chiloe","QUELLON","P2",4,"Blancos",0,"P2_4"
"345","Región de Los Lagos","Chiloe","QUELLON","P3",1,"Sí",0,"P3_1"
"346","Región de Los Lagos","Chiloe","QUELLON","P3",2,"No",0,"P3_2"
"347","Región de Los Lagos","Chiloe","QUELLON","P3",3,"Nulos",0,"P3_3"
"348","Región de Los Lagos","Chiloe","QUELLON","P3",4,"Blancos",0,"P3_4"
"349","Región de Los Lagos","Chiloe","QUELLON","P4",1,"De acuerdo",0,"P4_1"
"350","Región de Los Lagos","Chiloe","QUELLON","P4",2,"En desacuerdo",0,"P4_2"
"351","Región de Los Lagos","Chiloe","QUELLON","P4",3,"Nulos",0,"P4_3"
"352","Región de Los Lagos","Chiloe","QUELLON","P4",4,"Blancos",0,"P4_4"
"353","Región de Los Lagos","Chiloe","QUELLON","P5",1,"De acuerdo",0,"P5_1"
"354","Región de Los Lagos","Chiloe","QUELLON","P5",2,"En desacuerdo",0,"P5_2"
"355","Región de Los Lagos","Chiloe","QUELLON","P5",3,"Nulos",0,"P5_3"
"356","Región de Los Lagos","Chiloe","QUELLON","P5",4,"Blancos",0,"P5_4"
"357","Región de Los Lagos","Chiloe","QUELLON","P6",1,"De acuerdo",0,"P6_1"
"358","Región de Los Lagos","Chiloe","QUELLON","P6",2,"En desacuerdo",0,"P6_2"
"359","Región de Los Lagos","Chiloe","QUELLON","P6",3,"Nulos",0,"P6_3"
"360","Región de Los Lagos","Chiloe","QUELLON","P6",4,"Blancos",0,"P6_4"
"361","Región de Los Lagos","Chiloe","QUEMCHI","P1",1,"De acuerdo",0,"P1_1"
"362","Región de Los Lagos","Chiloe","QUEMCHI","P1",2,"En desacuerdo",0,"P1_2"
"363","Región de Los Lagos","Chiloe","QUEMCHI","P1",3,"Nulos",0,"P1_3"
"364","Región de Los Lagos","Chiloe","QUEMCHI","P1",4,"Blancos",0,"P1_4"
"365","Región de Los Lagos","Chiloe","QUEMCHI","P2",1,"Convención mixta constitucional",0,"P2_1"
"366","Región de Los Lagos","Chiloe","QUEMCHI","P2",2,"Convención constitucional",0,"P2_2"
"367","Región de Los Lagos","Chiloe","QUEMCHI","P2",3,"Nulos",0,"P2_3"
"368","Región de Los Lagos","Chiloe","QUEMCHI","P2",4,"Blancos",0,"P2_4"
"369","Región de Los Lagos","Chiloe","QUEMCHI","P3",1,"Sí",0,"P3_1"
"370","Región de Los Lagos","Chiloe","QUEMCHI","P3",2,"No",0,"P3_2"
"371","Región de Los Lagos","Chiloe","QUEMCHI","P3",3,"Nulos",0,"P3_3"
"372","Región de Los Lagos","Chiloe","QUEMCHI","P3",4,"Blancos",0,"P3_4"
"373","Región de Los Lagos","Chiloe","QUEMCHI","P4",1,"De acuerdo",0,"P4_1"
"374","Región de Los Lagos","Chiloe","QUEMCHI","P4",2,"En desacuerdo",0,"P4_2"
"375","Región de Los Lagos","Chiloe","QUEMCHI","P4",3,"Nulos",0,"P4_3"
"376","Región de Los Lagos","Chiloe","QUEMCHI","P4",4,"Blancos",0,"P4_4"
"377","Región de Los Lagos","Chiloe","QUEMCHI","P5",1,"De acuerdo",0,"P5_1"
"378","Región de Los Lagos","Chiloe","QUEMCHI","P5",2,"En desacuerdo",0,"P5_2"
"379","Región de Los Lagos","Chiloe","QUEMCHI","P5",3,"Nulos",0,"P5_3"
"380","Región de Los Lagos","Chiloe","QUEMCHI","P5",4,"Blancos",0,"P5_4"
"381","Región de Los Lagos","Chiloe","QUEMCHI","P6",1,"De acuerdo",0,"P6_1"
"382","Región de Los Lagos","Chiloe","QUEMCHI","P6",2,"En desacuerdo",0,"P6_2"
"383","Región de Los Lagos","Chiloe","QUEMCHI","P6",3,"Nulos",0,"P6_3"
"384","Región de Los Lagos","Chiloe","QUEMCHI","P6",4,"Blancos",0,"P6_4"
"385","Región de Los Lagos","Chiloe","QUINCHAO","P1",1,"De acuerdo",0,"P1_1"
"386","Región de Los Lagos","Chiloe","QUINCHAO","P1",2,"En desacuerdo",0,"P1_2"
"387","Región de Los Lagos","Chiloe","QUINCHAO","P1",3,"Nulos",0,"P1_3"
"388","Región de Los Lagos","Chiloe","QUINCHAO","P1",4,"Blancos",0,"P1_4"
"389","Región de Los Lagos","Chiloe","QUINCHAO","P2",1,"Convención mixta constitucional",0,"P2_1"
"390","Región de Los Lagos","Chiloe","QUINCHAO","P2",2,"Convención constitucional",0,"P2_2"
"391","Región de Los Lagos","Chiloe","QUINCHAO","P2",3,"Nulos",0,"P2_3"
"392","Región de Los Lagos","Chiloe","QUINCHAO","P2",4,"Blancos",0,"P2_4"
"393","Región de Los Lagos","Chiloe","QUINCHAO","P3",1,"Sí",0,"P3_1"
"394","Región de Los Lagos","Chiloe","QUINCHAO","P3",2,"No",0,"P3_2"
"395","Región de Los Lagos","Chiloe","QUINCHAO","P3",3,"Nulos",0,"P3_3"
"396","Región de Los Lagos","Chiloe","QUINCHAO","P3",4,"Blancos",0,"P3_4"
"397","Región de Los Lagos","Chiloe","QUINCHAO","P4",1,"De acuerdo",0,"P4_1"
"398","Región de Los Lagos","Chiloe","QUINCHAO","P4",2,"En desacuerdo",0,"P4_2"
"399","Región de Los Lagos","Chiloe","QUINCHAO","P4",3,"Nulos",0,"P4_3"
"400","Región de Los Lagos","Chiloe","QUINCHAO","P4",4,"Blancos",0,"P4_4"
"401","Región de Los Lagos","Chiloe","QUINCHAO","P5",1,"De acuerdo",0,"P5_1"
"402","Región de Los Lagos","Chiloe","QUINCHAO","P5",2,"En desacuerdo",0,"P5_2"
"403","Región de Los Lagos","Chiloe","QUINCHAO","P5",3,"Nulos",0,"P5_3"
"404","Región de Los Lagos","Chiloe","QUINCHAO","P5",4,"Blancos",0,"P5_4"
"405","Región de Los Lagos","Chiloe","QUINCHAO","P6",1,"De acuerdo",0,"P6_1"
"406","Región de Los Lagos","Chiloe","QUINCHAO","P6",2,"En desacuerdo",0,"P6_2"
"407","Región de Los Lagos","Chiloe","QUINCHAO","P6",3,"Nulos",0,"P6_3"
"408","Región de Los Lagos","Chiloe","QUINCHAO","P6",4,"Blancos",0,"P6_4"
"409","Región de Los Lagos","Llanquihue","CALBUCO","P1",1,"De acuerdo",3962,"P1_1"
"410","Región de Los Lagos","Llanquihue","CALBUCO","P1",2,"En desacuerdo",295,"P1_2"
"411","Región de Los Lagos","Llanquihue","CALBUCO","P1",3,"Nulos",129,"P1_3"
"412","Región de Los Lagos","Llanquihue","CALBUCO","P1",4,"Blancos",24,"P1_4"
"413","Región de Los Lagos","Llanquihue","CALBUCO","P2",1,"Convención mixta constitucional",928,"P2_1"
"414","Región de Los Lagos","Llanquihue","CALBUCO","P2",2,"Convención constitucional",3187,"P2_2"
"415","Región de Los Lagos","Llanquihue","CALBUCO","P2",3,"Nulos",263,"P2_3"
"416","Región de Los Lagos","Llanquihue","CALBUCO","P2",4,"Blancos",32,"P2_4"
"417","Región de Los Lagos","Llanquihue","CALBUCO","P3",1,"Sí",3478,"P3_1"
"418","Región de Los Lagos","Llanquihue","CALBUCO","P3",2,"No",819,"P3_2"
"419","Región de Los Lagos","Llanquihue","CALBUCO","P3",3,"Nulos",105,"P3_3"
"420","Región de Los Lagos","Llanquihue","CALBUCO","P3",4,"Blancos",8,"P3_4"
"421","Región de Los Lagos","Llanquihue","CALBUCO","P4",1,"De acuerdo",3409,"P4_1"
"422","Región de Los Lagos","Llanquihue","CALBUCO","P4",2,"En desacuerdo",778,"P4_2"
"423","Región de Los Lagos","Llanquihue","CALBUCO","P4",3,"Nulos",201,"P4_3"
"424","Región de Los Lagos","Llanquihue","CALBUCO","P4",4,"Blancos",22,"P4_4"
"425","Región de Los Lagos","Llanquihue","CALBUCO","P5",1,"De acuerdo",3584,"P5_1"
"426","Región de Los Lagos","Llanquihue","CALBUCO","P5",2,"En desacuerdo",618,"P5_2"
"427","Región de Los Lagos","Llanquihue","CALBUCO","P5",3,"Nulos",188,"P5_3"
"428","Región de Los Lagos","Llanquihue","CALBUCO","P5",4,"Blancos",20,"P5_4"
"429","Región de Los Lagos","Llanquihue","CALBUCO","P6",1,"De acuerdo",3723,"P6_1"
"430","Región de Los Lagos","Llanquihue","CALBUCO","P6",2,"En desacuerdo",462,"P6_2"
"431","Región de Los Lagos","Llanquihue","CALBUCO","P6",3,"Nulos",209,"P6_3"
"432","Región de Los Lagos","Llanquihue","CALBUCO","P6",4,"Blancos",16,"P6_4"
"433","Región de Los Lagos","Llanquihue","COCHAMO","P1",1,"De acuerdo",318,"P1_1"
"434","Región de Los Lagos","Llanquihue","COCHAMO","P1",2,"En desacuerdo",31,"P1_2"
"435","Región de Los Lagos","Llanquihue","COCHAMO","P1",3,"Nulos",11,"P1_3"
"436","Región de Los Lagos","Llanquihue","COCHAMO","P1",4,"Blancos",0,"P1_4"
"437","Región de Los Lagos","Llanquihue","COCHAMO","P2",1,"Convención mixta constitucional",109,"P2_1"
"438","Región de Los Lagos","Llanquihue","COCHAMO","P2",2,"Convención constitucional",224,"P2_2"
"439","Región de Los Lagos","Llanquihue","COCHAMO","P2",3,"Nulos",14,"P2_3"
"440","Región de Los Lagos","Llanquihue","COCHAMO","P2",4,"Blancos",13,"P2_4"
"441","Región de Los Lagos","Llanquihue","COCHAMO","P3",1,"Sí",279,"P3_1"
"442","Región de Los Lagos","Llanquihue","COCHAMO","P3",2,"No",65,"P3_2"
"443","Región de Los Lagos","Llanquihue","COCHAMO","P3",3,"Nulos",16,"P3_3"
"444","Región de Los Lagos","Llanquihue","COCHAMO","P3",4,"Blancos",0,"P3_4"
"445","Región de Los Lagos","Llanquihue","COCHAMO","P4",1,"De acuerdo",313,"P4_1"
"446","Región de Los Lagos","Llanquihue","COCHAMO","P4",2,"En desacuerdo",31,"P4_2"
"447","Región de Los Lagos","Llanquihue","COCHAMO","P4",3,"Nulos",15,"P4_3"
"448","Región de Los Lagos","Llanquihue","COCHAMO","P4",4,"Blancos",1,"P4_4"
"449","Región de Los Lagos","Llanquihue","COCHAMO","P5",1,"De acuerdo",310,"P5_1"
"450","Región de Los Lagos","Llanquihue","COCHAMO","P5",2,"En desacuerdo",28,"P5_2"
"451","Región de Los Lagos","Llanquihue","COCHAMO","P5",3,"Nulos",19,"P5_3"
"452","Región de Los Lagos","Llanquihue","COCHAMO","P5",4,"Blancos",3,"P5_4"
"453","Región de Los Lagos","Llanquihue","COCHAMO","P6",1,"De acuerdo",313,"P6_1"
"454","Región de Los Lagos","Llanquihue","COCHAMO","P6",2,"En desacuerdo",26,"P6_2"
"455","Región de Los Lagos","Llanquihue","COCHAMO","P6",3,"Nulos",21,"P6_3"
"456","Región de Los Lagos","Llanquihue","COCHAMO","P6",4,"Blancos",0,"P6_4"
"457","Región de Los Lagos","Llanquihue","FRESIA","P1",1,"De acuerdo",0,"P1_1"
"458","Región de Los Lagos","Llanquihue","FRESIA","P1",2,"En desacuerdo",0,"P1_2"
"459","Región de Los Lagos","Llanquihue","FRESIA","P1",3,"Nulos",0,"P1_3"
"460","Región de Los Lagos","Llanquihue","FRESIA","P1",4,"Blancos",0,"P1_4"
"461","Región de Los Lagos","Llanquihue","FRESIA","P2",1,"Convención mixta constitucional",0,"P2_1"
"462","Región de Los Lagos","Llanquihue","FRESIA","P2",2,"Convención constitucional",0,"P2_2"
"463","Región de Los Lagos","Llanquihue","FRESIA","P2",3,"Nulos",0,"P2_3"
"464","Región de Los Lagos","Llanquihue","FRESIA","P2",4,"Blancos",0,"P2_4"
"465","Región de Los Lagos","Llanquihue","FRESIA","P3",1,"Sí",0,"P3_1"
"466","Región de Los Lagos","Llanquihue","FRESIA","P3",2,"No",0,"P3_2"
"467","Región de Los Lagos","Llanquihue","FRESIA","P3",3,"Nulos",0,"P3_3"
"468","Región de Los Lagos","Llanquihue","FRESIA","P3",4,"Blancos",0,"P3_4"
"469","Región de Los Lagos","Llanquihue","FRESIA","P4",1,"De acuerdo",0,"P4_1"
"470","Región de Los Lagos","Llanquihue","FRESIA","P4",2,"En desacuerdo",0,"P4_2"
"471","Región de Los Lagos","Llanquihue","FRESIA","P4",3,"Nulos",0,"P4_3"
"472","Región de Los Lagos","Llanquihue","FRESIA","P4",4,"Blancos",0,"P4_4"
"473","Región de Los Lagos","Llanquihue","FRESIA","P5",1,"De acuerdo",0,"P5_1"
"474","Región de Los Lagos","Llanquihue","FRESIA","P5",2,"En desacuerdo",0,"P5_2"
"475","Región de Los Lagos","Llanquihue","FRESIA","P5",3,"Nulos",0,"P5_3"
"476","Región de Los Lagos","Llanquihue","FRESIA","P5",4,"Blancos",0,"P5_4"
"477","Región de Los Lagos","Llanquihue","FRESIA","P6",1,"De acuerdo",0,"P6_1"
"478","Región de Los Lagos","Llanquihue","FRESIA","P6",2,"En desacuerdo",0,"P6_2"
"479","Región de Los Lagos","Llanquihue","FRESIA","P6",3,"Nulos",0,"P6_3"
"480","Región de Los Lagos","Llanquihue","FRESIA","P6",4,"Blancos",0,"P6_4"
"481","Región de Los Lagos","Llanquihue","FRUTILLAR","P1",1,"De acuerdo",0,"P1_1"
"482","Región de Los Lagos","Llanquihue","FRUTILLAR","P1",2,"En desacuerdo",0,"P1_2"
"483","Región de Los Lagos","Llanquihue","FRUTILLAR","P1",3,"Nulos",0,"P1_3"
"484","Región de Los Lagos","Llanquihue","FRUTILLAR","P1",4,"Blancos",0,"P1_4"
"485","Región de Los Lagos","Llanquihue","FRUTILLAR","P2",1,"Convención mixta constitucional",0,"P2_1"
"486","Región de Los Lagos","Llanquihue","FRUTILLAR","P2",2,"Convención constitucional",0,"P2_2"
"487","Región de Los Lagos","Llanquihue","FRUTILLAR","P2",3,"Nulos",0,"P2_3"
"488","Región de Los Lagos","Llanquihue","FRUTILLAR","P2",4,"Blancos",0,"P2_4"
"489","Región de Los Lagos","Llanquihue","FRUTILLAR","P3",1,"Sí",0,"P3_1"
"490","Región de Los Lagos","Llanquihue","FRUTILLAR","P3",2,"No",0,"P3_2"
"491","Región de Los Lagos","Llanquihue","FRUTILLAR","P3",3,"Nulos",0,"P3_3"
"492","Región de Los Lagos","Llanquihue","FRUTILLAR","P3",4,"Blancos",0,"P3_4"
"493","Región de Los Lagos","Llanquihue","FRUTILLAR","P4",1,"De acuerdo",0,"P4_1"
"494","Región de Los Lagos","Llanquihue","FRUTILLAR","P4",2,"En desacuerdo",0,"P4_2"
"495","Región de Los Lagos","Llanquihue","FRUTILLAR","P4",3,"Nulos",0,"P4_3"
"496","Región de Los Lagos","Llanquihue","FRUTILLAR","P4",4,"Blancos",0,"P4_4"
"497","Región de Los Lagos","Llanquihue","FRUTILLAR","P5",1,"De acuerdo",0,"P5_1"
"498","Región de Los Lagos","Llanquihue","FRUTILLAR","P5",2,"En desacuerdo",0,"P5_2"
"499","Región de Los Lagos","Llanquihue","FRUTILLAR","P5",3,"Nulos",0,"P5_3"
"500","Región de Los Lagos","Llanquihue","FRUTILLAR","P5",4,"Blancos",0,"P5_4"
"501","Región de Los Lagos","Llanquihue","FRUTILLAR","P6",1,"De acuerdo",0,"P6_1"
"502","Región de Los Lagos","Llanquihue","FRUTILLAR","P6",2,"En desacuerdo",0,"P6_2"
"503","Región de Los Lagos","Llanquihue","FRUTILLAR","P6",3,"Nulos",0,"P6_3"
"504","Región de Los Lagos","Llanquihue","FRUTILLAR","P6",4,"Blancos",0,"P6_4"
"505","Región de Los Lagos","Llanquihue","LLANQUIHUE","P1",1,"De acuerdo",0,"P1_1"
"506","Región de Los Lagos","Llanquihue","LLANQUIHUE","P1",2,"En desacuerdo",0,"P1_2"
"507","Región de Los Lagos","Llanquihue","LLANQUIHUE","P1",3,"Nulos",0,"P1_3"
"508","Región de Los Lagos","Llanquihue","LLANQUIHUE","P1",4,"Blancos",0,"P1_4"
"509","Región de Los Lagos","Llanquihue","LLANQUIHUE","P2",1,"Convención mixta constitucional",0,"P2_1"
"510","Región de Los Lagos","Llanquihue","LLANQUIHUE","P2",2,"Convención constitucional",0,"P2_2"
"511","Región de Los Lagos","Llanquihue","LLANQUIHUE","P2",3,"Nulos",0,"P2_3"
"512","Región de Los Lagos","Llanquihue","LLANQUIHUE","P2",4,"Blancos",0,"P2_4"
"513","Región de Los Lagos","Llanquihue","LLANQUIHUE","P3",1,"Sí",0,"P3_1"
"514","Región de Los Lagos","Llanquihue","LLANQUIHUE","P3",2,"No",0,"P3_2"
"515","Región de Los Lagos","Llanquihue","LLANQUIHUE","P3",3,"Nulos",0,"P3_3"
"516","Región de Los Lagos","Llanquihue","LLANQUIHUE","P3",4,"Blancos",0,"P3_4"
"517","Región de Los Lagos","Llanquihue","LLANQUIHUE","P4",1,"De acuerdo",0,"P4_1"
"518","Región de Los Lagos","Llanquihue","LLANQUIHUE","P4",2,"En desacuerdo",0,"P4_2"
"519","Región de Los Lagos","Llanquihue","LLANQUIHUE","P4",3,"Nulos",0,"P4_3"
"520","Región de Los Lagos","Llanquihue","LLANQUIHUE","P4",4,"Blancos",0,"P4_4"
"521","Región de Los Lagos","Llanquihue","LLANQUIHUE","P5",1,"De acuerdo",0,"P5_1"
"522","Región de Los Lagos","Llanquihue","LLANQUIHUE","P5",2,"En desacuerdo",0,"P5_2"
"523","Región de Los Lagos","Llanquihue","LLANQUIHUE","P5",3,"Nulos",0,"P5_3"
"524","Región de Los Lagos","Llanquihue","LLANQUIHUE","P5",4,"Blancos",0,"P5_4"
"525","Región de Los Lagos","Llanquihue","LLANQUIHUE","P6",1,"De acuerdo",0,"P6_1"
"526","Región de Los Lagos","Llanquihue","LLANQUIHUE","P6",2,"En desacuerdo",0,"P6_2"
"527","Región de Los Lagos","Llanquihue","LLANQUIHUE","P6",3,"Nulos",0,"P6_3"
"528","Región de Los Lagos","Llanquihue","LLANQUIHUE","P6",4,"Blancos",0,"P6_4"
"529","Región de Los Lagos","Llanquihue","LOS MUERMOS","P1",1,"De acuerdo",0,"P1_1"
"530","Región de Los Lagos","Llanquihue","LOS MUERMOS","P1",2,"En desacuerdo",0,"P1_2"
"531","Región de Los Lagos","Llanquihue","LOS MUERMOS","P1",3,"Nulos",0,"P1_3"
"532","Región de Los Lagos","Llanquihue","LOS MUERMOS","P1",4,"Blancos",0,"P1_4"
"533","Región de Los Lagos","Llanquihue","LOS MUERMOS","P2",1,"Convención mixta constitucional",0,"P2_1"
"534","Región de Los Lagos","Llanquihue","LOS MUERMOS","P2",2,"Convención constitucional",0,"P2_2"
"535","Región de Los Lagos","Llanquihue","LOS MUERMOS","P2",3,"Nulos",0,"P2_3"
"536","Región de Los Lagos","Llanquihue","LOS MUERMOS","P2",4,"Blancos",0,"P2_4"
"537","Región de Los Lagos","Llanquihue","LOS MUERMOS","P3",1,"Sí",0,"P3_1"
"538","Región de Los Lagos","Llanquihue","LOS MUERMOS","P3",2,"No",0,"P3_2"
"539","Región de Los Lagos","Llanquihue","LOS MUERMOS","P3",3,"Nulos",0,"P3_3"
"540","Región de Los Lagos","Llanquihue","LOS MUERMOS","P3",4,"Blancos",0,"P3_4"
"541","Región de Los Lagos","Llanquihue","LOS MUERMOS","P4",1,"De acuerdo",0,"P4_1"
"542","Región de Los Lagos","Llanquihue","LOS MUERMOS","P4",2,"En desacuerdo",0,"P4_2"
"543","Región de Los Lagos","Llanquihue","LOS MUERMOS","P4",3,"Nulos",0,"P4_3"
"544","Región de Los Lagos","Llanquihue","LOS MUERMOS","P4",4,"Blancos",0,"P4_4"
"545","Región de Los Lagos","Llanquihue","LOS MUERMOS","P5",1,"De acuerdo",0,"P5_1"
"546","Región de Los Lagos","Llanquihue","LOS MUERMOS","P5",2,"En desacuerdo",0,"P5_2"
"547","Región de Los Lagos","Llanquihue","LOS MUERMOS","P5",3,"Nulos",0,"P5_3"
"548","Región de Los Lagos","Llanquihue","LOS MUERMOS","P5",4,"Blancos",0,"P5_4"
"549","Región de Los Lagos","Llanquihue","LOS MUERMOS","P6",1,"De acuerdo",0,"P6_1"
"550","Región de Los Lagos","Llanquihue","LOS MUERMOS","P6",2,"En desacuerdo",0,"P6_2"
"551","Región de Los Lagos","Llanquihue","LOS MUERMOS","P6",3,"Nulos",0,"P6_3"
"552","Región de Los Lagos","Llanquihue","LOS MUERMOS","P6",4,"Blancos",0,"P6_4"
