"","NOM_REG","NOM_PROV","NOM_COM","id_opcion","descripcion","valor"
"296","Región de Los Lagos","Llanquihue","LOS MUERMOS",10,"Cuidado del medio ambiente y recursos naturales",0
"297","Región de Los Lagos","Llanquihue","LOS MUERMOS",11,"Reducir costos de servicios básicos",0
"298","Región de Los Lagos","Llanquihue","LOS MUERMOS",12,"Nulos",0
"299","Región de Los Lagos","Llanquihue","LOS MUERMOS",13,"Blancos",0
"300","Región de Los Lagos","Llanquihue","MAULLIN",1,"Acceso y calidad a la ed. pública",960
"301","Región de Los Lagos","Llanquihue","MAULLIN",2,"Deuda universitaria (CAE y otros)",525
"302","Región de Los Lagos","Llanquihue","MAULLIN",3,"Reducir la desigualidad de ingresos",358
"303","Región de Los Lagos","Llanquihue","MAULLIN",4,"Acceso y calidad de la vivienda",298
"304","Región de Los Lagos","Llanquihue","MAULLIN",5,"Mejorar la calidad de la salud pública y su financiamiento",1185
"305","Región de Los Lagos","Llanquihue","MAULLIN",6,"Reducir la impunidad y la delincuencia",162
"306","Región de Los Lagos","Llanquihue","MAULLIN",7,"Ampliar el acceso al agua",106
"307","Región de Los Lagos","Llanquihue","MAULLIN",8,"Mejorar las pensiones y dignificar la calidad de vida",1346
"308","Región de Los Lagos","Llanquihue","MAULLIN",9,"Transporte público (calidad, acceso y precio",51
"309","Región de Los Lagos","Llanquihue","MAULLIN",10,"Cuidado del medio ambiente y recursos naturales",254
"310","Región de Los Lagos","Llanquihue","MAULLIN",11,"Reducir costos de servicios básicos",411
"311","Región de Los Lagos","Llanquihue","MAULLIN",12,"Nulos",121
"312","Región de Los Lagos","Llanquihue","MAULLIN",13,"Blancos",19
"313","Región de Los Lagos","Llanquihue","PUERTO MONTT",1,"Acceso y calidad a la ed. pública",12642
"314","Región de Los Lagos","Llanquihue","PUERTO MONTT",2,"Deuda universitaria (CAE y otros)",6195
"315","Región de Los Lagos","Llanquihue","PUERTO MONTT",3,"Reducir la desigualidad de ingresos",7812
"316","Región de Los Lagos","Llanquihue","PUERTO MONTT",4,"Acceso y calidad de la vivienda",3163
"317","Región de Los Lagos","Llanquihue","PUERTO MONTT",5,"Mejorar la calidad de la salud pública y su financiamiento",12711
"318","Región de Los Lagos","Llanquihue","PUERTO MONTT",6,"Reducir la impunidad y la delincuencia",680
"319","Región de Los Lagos","Llanquihue","PUERTO MONTT",7,"Ampliar el acceso al agua",5202
"320","Región de Los Lagos","Llanquihue","PUERTO MONTT",8,"Mejorar las pensiones y dignificar la calidad de vida",21855
"321","Región de Los Lagos","Llanquihue","PUERTO MONTT",9,"Transporte público (calidad, acceso y precio",446
"322","Región de Los Lagos","Llanquihue","PUERTO MONTT",10,"Cuidado del medio ambiente y recursos naturales",3842
"323","Región de Los Lagos","Llanquihue","PUERTO MONTT",11,"Reducir costos de servicios básicos",4643
"324","Región de Los Lagos","Llanquihue","PUERTO MONTT",12,"Nulos",47
"325","Región de Los Lagos","Llanquihue","PUERTO MONTT",13,"Blancos",0
"326","Región de Los Lagos","Llanquihue","PUERTO VARAS",1,"Acceso y calidad a la ed. pública",0
"327","Región de Los Lagos","Llanquihue","PUERTO VARAS",2,"Deuda universitaria (CAE y otros)",0
"328","Región de Los Lagos","Llanquihue","PUERTO VARAS",3,"Reducir la desigualidad de ingresos",0
"329","Región de Los Lagos","Llanquihue","PUERTO VARAS",4,"Acceso y calidad de la vivienda",0
"330","Región de Los Lagos","Llanquihue","PUERTO VARAS",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"331","Región de Los Lagos","Llanquihue","PUERTO VARAS",6,"Reducir la impunidad y la delincuencia",0
"332","Región de Los Lagos","Llanquihue","PUERTO VARAS",7,"Ampliar el acceso al agua",0
"333","Región de Los Lagos","Llanquihue","PUERTO VARAS",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"334","Región de Los Lagos","Llanquihue","PUERTO VARAS",9,"Transporte público (calidad, acceso y precio",0
"335","Región de Los Lagos","Llanquihue","PUERTO VARAS",10,"Cuidado del medio ambiente y recursos naturales",0
"336","Región de Los Lagos","Llanquihue","PUERTO VARAS",11,"Reducir costos de servicios básicos",0
"337","Región de Los Lagos","Llanquihue","PUERTO VARAS",12,"Nulos",0
"338","Región de Los Lagos","Llanquihue","PUERTO VARAS",13,"Blancos",0
"339","Región de Los Lagos","Osorno","OSORNO",1,"Acceso y calidad a la ed. pública",0
"340","Región de Los Lagos","Osorno","OSORNO",2,"Deuda universitaria (CAE y otros)",0
"341","Región de Los Lagos","Osorno","OSORNO",3,"Reducir la desigualidad de ingresos",0
"342","Región de Los Lagos","Osorno","OSORNO",4,"Acceso y calidad de la vivienda",0
"343","Región de Los Lagos","Osorno","OSORNO",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"344","Región de Los Lagos","Osorno","OSORNO",6,"Reducir la impunidad y la delincuencia",0
"345","Región de Los Lagos","Osorno","OSORNO",7,"Ampliar el acceso al agua",0
"346","Región de Los Lagos","Osorno","OSORNO",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"347","Región de Los Lagos","Osorno","OSORNO",9,"Transporte público (calidad, acceso y precio",0
"348","Región de Los Lagos","Osorno","OSORNO",10,"Cuidado del medio ambiente y recursos naturales",0
"349","Región de Los Lagos","Osorno","OSORNO",11,"Reducir costos de servicios básicos",0
"350","Región de Los Lagos","Osorno","OSORNO",12,"Nulos",0
"351","Región de Los Lagos","Osorno","OSORNO",13,"Blancos",0
"352","Región de Los Lagos","Osorno","PUERTO OCTAY",1,"Acceso y calidad a la ed. pública",0
"353","Región de Los Lagos","Osorno","PUERTO OCTAY",2,"Deuda universitaria (CAE y otros)",0
"354","Región de Los Lagos","Osorno","PUERTO OCTAY",3,"Reducir la desigualidad de ingresos",0
"355","Región de Los Lagos","Osorno","PUERTO OCTAY",4,"Acceso y calidad de la vivienda",0
"356","Región de Los Lagos","Osorno","PUERTO OCTAY",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"357","Región de Los Lagos","Osorno","PUERTO OCTAY",6,"Reducir la impunidad y la delincuencia",0
"358","Región de Los Lagos","Osorno","PUERTO OCTAY",7,"Ampliar el acceso al agua",0
"359","Región de Los Lagos","Osorno","PUERTO OCTAY",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"360","Región de Los Lagos","Osorno","PUERTO OCTAY",9,"Transporte público (calidad, acceso y precio",0
"361","Región de Los Lagos","Osorno","PUERTO OCTAY",10,"Cuidado del medio ambiente y recursos naturales",0
"362","Región de Los Lagos","Osorno","PUERTO OCTAY",11,"Reducir costos de servicios básicos",0
"363","Región de Los Lagos","Osorno","PUERTO OCTAY",12,"Nulos",0
"364","Región de Los Lagos","Osorno","PUERTO OCTAY",13,"Blancos",0
"365","Región de Los Lagos","Osorno","PURRANQUE",1,"Acceso y calidad a la ed. pública",470
"366","Región de Los Lagos","Osorno","PURRANQUE",2,"Deuda universitaria (CAE y otros)",392
"367","Región de Los Lagos","Osorno","PURRANQUE",3,"Reducir la desigualidad de ingresos",272
"368","Región de Los Lagos","Osorno","PURRANQUE",4,"Acceso y calidad de la vivienda",232
"369","Región de Los Lagos","Osorno","PURRANQUE",5,"Mejorar la calidad de la salud pública y su financiamiento",715
"370","Región de Los Lagos","Osorno","PURRANQUE",6,"Reducir la impunidad y la delincuencia",112
"371","Región de Los Lagos","Osorno","PURRANQUE",7,"Ampliar el acceso al agua",72
"372","Región de Los Lagos","Osorno","PURRANQUE",8,"Mejorar las pensiones y dignificar la calidad de vida",970
"373","Región de Los Lagos","Osorno","PURRANQUE",9,"Transporte público (calidad, acceso y precio",32
"374","Región de Los Lagos","Osorno","PURRANQUE",10,"Cuidado del medio ambiente y recursos naturales",152
"375","Región de Los Lagos","Osorno","PURRANQUE",11,"Reducir costos de servicios básicos",392
"376","Región de Los Lagos","Osorno","PURRANQUE",12,"Nulos",0
"377","Región de Los Lagos","Osorno","PURRANQUE",13,"Blancos",0
"378","Región de Los Lagos","Osorno","PUYEHUE",1,"Acceso y calidad a la ed. pública",0
"379","Región de Los Lagos","Osorno","PUYEHUE",2,"Deuda universitaria (CAE y otros)",0
"380","Región de Los Lagos","Osorno","PUYEHUE",3,"Reducir la desigualidad de ingresos",0
"381","Región de Los Lagos","Osorno","PUYEHUE",4,"Acceso y calidad de la vivienda",0
"382","Región de Los Lagos","Osorno","PUYEHUE",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"383","Región de Los Lagos","Osorno","PUYEHUE",6,"Reducir la impunidad y la delincuencia",0
"384","Región de Los Lagos","Osorno","PUYEHUE",7,"Ampliar el acceso al agua",0
"385","Región de Los Lagos","Osorno","PUYEHUE",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"386","Región de Los Lagos","Osorno","PUYEHUE",9,"Transporte público (calidad, acceso y precio",0
"387","Región de Los Lagos","Osorno","PUYEHUE",10,"Cuidado del medio ambiente y recursos naturales",0
"388","Región de Los Lagos","Osorno","PUYEHUE",11,"Reducir costos de servicios básicos",0
"389","Región de Los Lagos","Osorno","PUYEHUE",12,"Nulos",0
"390","Región de Los Lagos","Osorno","PUYEHUE",13,"Blancos",0
"391","Región de Los Lagos","Osorno","RIO NEGRO",1,"Acceso y calidad a la ed. pública",0
"392","Región de Los Lagos","Osorno","RIO NEGRO",2,"Deuda universitaria (CAE y otros)",0
"393","Región de Los Lagos","Osorno","RIO NEGRO",3,"Reducir la desigualidad de ingresos",0
"394","Región de Los Lagos","Osorno","RIO NEGRO",4,"Acceso y calidad de la vivienda",0
"395","Región de Los Lagos","Osorno","RIO NEGRO",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"396","Región de Los Lagos","Osorno","RIO NEGRO",6,"Reducir la impunidad y la delincuencia",0
"397","Región de Los Lagos","Osorno","RIO NEGRO",7,"Ampliar el acceso al agua",0
"398","Región de Los Lagos","Osorno","RIO NEGRO",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"399","Región de Los Lagos","Osorno","RIO NEGRO",9,"Transporte público (calidad, acceso y precio",0
"400","Región de Los Lagos","Osorno","RIO NEGRO",10,"Cuidado del medio ambiente y recursos naturales",0
"401","Región de Los Lagos","Osorno","RIO NEGRO",11,"Reducir costos de servicios básicos",0
"402","Región de Los Lagos","Osorno","RIO NEGRO",12,"Nulos",0
"403","Región de Los Lagos","Osorno","RIO NEGRO",13,"Blancos",0
"404","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",1,"Acceso y calidad a la ed. pública",0
"405","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",2,"Deuda universitaria (CAE y otros)",0
"406","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",3,"Reducir la desigualidad de ingresos",0
"407","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",4,"Acceso y calidad de la vivienda",0
"408","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"409","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",6,"Reducir la impunidad y la delincuencia",0
"410","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",7,"Ampliar el acceso al agua",0
"411","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"412","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",9,"Transporte público (calidad, acceso y precio",0
"413","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",10,"Cuidado del medio ambiente y recursos naturales",0
"414","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",11,"Reducir costos de servicios básicos",0
"415","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",12,"Nulos",0
"416","Región de Los Lagos","Osorno","SAN JUAN DE LA COSTA",13,"Blancos",0
"417","Región de Los Lagos","Osorno","SAN PABLO",1,"Acceso y calidad a la ed. pública",319
"418","Región de Los Lagos","Osorno","SAN PABLO",2,"Deuda universitaria (CAE y otros)",232
"419","Región de Los Lagos","Osorno","SAN PABLO",3,"Reducir la desigualidad de ingresos",199
"420","Región de Los Lagos","Osorno","SAN PABLO",4,"Acceso y calidad de la vivienda",210
"421","Región de Los Lagos","Osorno","SAN PABLO",5,"Mejorar la calidad de la salud pública y su financiamiento",497
"422","Región de Los Lagos","Osorno","SAN PABLO",6,"Reducir la impunidad y la delincuencia",107
"423","Región de Los Lagos","Osorno","SAN PABLO",7,"Ampliar el acceso al agua",113
"424","Región de Los Lagos","Osorno","SAN PABLO",8,"Mejorar las pensiones y dignificar la calidad de vida",697
"425","Región de Los Lagos","Osorno","SAN PABLO",9,"Transporte público (calidad, acceso y precio",41
"426","Región de Los Lagos","Osorno","SAN PABLO",10,"Cuidado del medio ambiente y recursos naturales",95
"427","Región de Los Lagos","Osorno","SAN PABLO",11,"Reducir costos de servicios básicos",293
"428","Región de Los Lagos","Osorno","SAN PABLO",12,"Nulos",61
"429","Región de Los Lagos","Osorno","SAN PABLO",13,"Blancos",19
"430","Región de Los Lagos","Palena","CHAITEN",1,"Acceso y calidad a la ed. pública",0
"431","Región de Los Lagos","Palena","CHAITEN",2,"Deuda universitaria (CAE y otros)",0
"432","Región de Los Lagos","Palena","CHAITEN",3,"Reducir la desigualidad de ingresos",0
"433","Región de Los Lagos","Palena","CHAITEN",4,"Acceso y calidad de la vivienda",0
"434","Región de Los Lagos","Palena","CHAITEN",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"435","Región de Los Lagos","Palena","CHAITEN",6,"Reducir la impunidad y la delincuencia",0
"436","Región de Los Lagos","Palena","CHAITEN",7,"Ampliar el acceso al agua",0
"437","Región de Los Lagos","Palena","CHAITEN",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"438","Región de Los Lagos","Palena","CHAITEN",9,"Transporte público (calidad, acceso y precio",0
"439","Región de Los Lagos","Palena","CHAITEN",10,"Cuidado del medio ambiente y recursos naturales",0
"440","Región de Los Lagos","Palena","CHAITEN",11,"Reducir costos de servicios básicos",0
"441","Región de Los Lagos","Palena","CHAITEN",12,"Nulos",0
"442","Región de Los Lagos","Palena","CHAITEN",13,"Blancos",0
"443","Región de Los Lagos","Palena","FUTALEUFU",1,"Acceso y calidad a la ed. pública",0
"444","Región de Los Lagos","Palena","FUTALEUFU",2,"Deuda universitaria (CAE y otros)",0
"445","Región de Los Lagos","Palena","FUTALEUFU",3,"Reducir la desigualidad de ingresos",0
"446","Región de Los Lagos","Palena","FUTALEUFU",4,"Acceso y calidad de la vivienda",0
"447","Región de Los Lagos","Palena","FUTALEUFU",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"448","Región de Los Lagos","Palena","FUTALEUFU",6,"Reducir la impunidad y la delincuencia",0
"449","Región de Los Lagos","Palena","FUTALEUFU",7,"Ampliar el acceso al agua",0
"450","Región de Los Lagos","Palena","FUTALEUFU",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"451","Región de Los Lagos","Palena","FUTALEUFU",9,"Transporte público (calidad, acceso y precio",0
"452","Región de Los Lagos","Palena","FUTALEUFU",10,"Cuidado del medio ambiente y recursos naturales",0
"453","Región de Los Lagos","Palena","FUTALEUFU",11,"Reducir costos de servicios básicos",0
"454","Región de Los Lagos","Palena","FUTALEUFU",12,"Nulos",0
"455","Región de Los Lagos","Palena","FUTALEUFU",13,"Blancos",0
"456","Región de Los Lagos","Palena","HUALAIHUE",1,"Acceso y calidad a la ed. pública",139
"457","Región de Los Lagos","Palena","HUALAIHUE",2,"Deuda universitaria (CAE y otros)",448
"458","Región de Los Lagos","Palena","HUALAIHUE",3,"Reducir la desigualidad de ingresos",86
"459","Región de Los Lagos","Palena","HUALAIHUE",4,"Acceso y calidad de la vivienda",80
"460","Región de Los Lagos","Palena","HUALAIHUE",5,"Mejorar la calidad de la salud pública y su financiamiento",608
"461","Región de Los Lagos","Palena","HUALAIHUE",6,"Reducir la impunidad y la delincuencia",63
"462","Región de Los Lagos","Palena","HUALAIHUE",7,"Ampliar el acceso al agua",217
"463","Región de Los Lagos","Palena","HUALAIHUE",8,"Mejorar las pensiones y dignificar la calidad de vida",281
"464","Región de Los Lagos","Palena","HUALAIHUE",9,"Transporte público (calidad, acceso y precio",35
"465","Región de Los Lagos","Palena","HUALAIHUE",10,"Cuidado del medio ambiente y recursos naturales",225
"466","Región de Los Lagos","Palena","HUALAIHUE",11,"Reducir costos de servicios básicos",227
"467","Región de Los Lagos","Palena","HUALAIHUE",12,"Nulos",1
"468","Región de Los Lagos","Palena","HUALAIHUE",13,"Blancos",20
"469","Región de Los Lagos","Palena","PALENA",1,"Acceso y calidad a la ed. pública",138
"470","Región de Los Lagos","Palena","PALENA",2,"Deuda universitaria (CAE y otros)",72
"471","Región de Los Lagos","Palena","PALENA",3,"Reducir la desigualidad de ingresos",82
"472","Región de Los Lagos","Palena","PALENA",4,"Acceso y calidad de la vivienda",46
"473","Región de Los Lagos","Palena","PALENA",5,"Mejorar la calidad de la salud pública y su financiamiento",153
"474","Región de Los Lagos","Palena","PALENA",6,"Reducir la impunidad y la delincuencia",25
